sku,nombre,categoria,costo,precio,stock,stock_min,dias_sin_venta,url_imagen,proveedor
OFI2755,ARCHIVADOR CARTA C/PRES.2 AROS 1.5 AZ DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2756,ARCHIVADOR CARTA C/PRES.2 AROS 1.5 BL DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2757,ARCHIVADOR CARTA C/PRES.3 AROS 1.0 BL DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2758,ARCHIVADOR CARTA C/PRES.2 AROS 1.0 AZ DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2759,ARCHIVADOR CARTA C/PRES.2 AROS 1.0 BL DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2760,ARCHIVADOR CARTA C/PRES.3 AROS 2.0 BL DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2761,ARCHIVADOR CARTA C/PRES.2 AROS 2.0 NG WILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2762,ARCHIVADOR CARTA C/PRES.2 AROS 2.0 AZ DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2763,CORCHETES 53A 6 DE 5000 NOVUS,-,,,0.0,0,0,,MP Chile
OFI2764,SEPARADOR CARTA 6 DIVIS. COLOR J.S. ECONOMICO,-,,,0.0,0,0,,MP Chile
OFI2765,PINCEL PELO CAMELLO SELLOFFICE No.02,-,,,0.0,0,0,,MP Chile
OFI2766,PINCEL PELO CAMELLO SELLOFFICE No.04,-,,,0.0,0,0,,MP Chile
OFI2767,PINCEL PELO CAMELLO SELLOFFICE No.08,-,,,0.0,0,0,,MP Chile
OFI2768,CARPETA CARTULINA PIG. BLANCA,-,,,0.0,0,0,,MP Chile
OFI2769,CARPETA CARTULINA PIG. CELESTE,-,,,0.0,0,0,,MP Chile
OFI2770,CARPETA CARTULINA PIG. CAFE,-,,,0.0,0,0,,MP Chile
OFI2771,CARPETA CARTULINA PIG. GRIS,-,,,0.0,0,0,,MP Chile
OFI2772,CARPETA CARTULINA PIG. NEGRA,-,,,0.0,0,0,,MP Chile
OFI2773,CARPETA CARTULINA PIG. NARANJA,-,,,0.0,0,0,,MP Chile
OFI2774,CARPETA CARTULINA PIG. VERDE OSCURO,-,,,0.0,0,0,,MP Chile
OFI2775,PINCEL CERDA PLANO No.08 577/8 ARTEL,-,,,0.0,0,0,,MP Chile
OFI2776,REGLA METALICA 15 CM. HAND,-,,,0.0,0,0,,MP Chile
OFI2777,CARPETA FUELLE CARTA MENSUAL,-,,,0.0,0,0,,MP Chile
OFI2778,CARPETA FUELLE LETRA A-Z,-,,,0.0,0,0,,MP Chile
OFI2779,CARPETA FUELLE LETRA MENSUAL,-,,,0.0,0,0,,MP Chile
OFI2780,CARPETA CARTULINA KRAFT BUHO,-,,,0.0,0,0,,MP Chile
OFI2781,PAPEL LUSTRE FAJO 10 X 10 HALLEY 24HJS.,-,,,0.0,0,0,,MP Chile
OFI2782,CARPETA VINIL OF.FAST PIGMEN.RHEIN SURTIDO,-,,,0.0,0,0,,MP Chile
OFI2783,CARPETA VINIL OF.FAST PIGMEN.RHEIN NEGRO,-,,,0.0,0,0,,MP Chile
OFI2784,PORTACLIPS MAGNETICO CUADRADO CTE.,-,,,0.0,0,0,,MP Chile
OFI2785,CARPETA VINIL CARTA FAST PIGMEN. TORRE NEGRO,-,,,0.0,0,0,,MP Chile
OFI2786,CARPETA VINIL CARTA FAST PIGMEN. TORRE AZUL,-,,,0.0,0,0,,MP Chile
OFI2787,CAJA ARCHIVO STANDARD PRISA KRAFT (352X128X234),-,,,0.0,0,0,,MP Chile
OFI2788,CAJA ARCHIVO EURO-BOX #21 REVIST. 26.5X14.2X27.2,-,,,0.0,0,0,,MP Chile
OFI2789,ARCHIVADOR CARTA C/PRES.3 AROS 0.5 BL DWILLIAMS,-,,,0.0,0,0,,MP Chile
OFI2790,FUNDA PLASTICA CARTA RHEIN 80 MICRONES,-,,,0.0,0,0,,MP Chile
OFI2791,SEPARADOR CARTA ALFABETICO A Z J.S.,-,,,0.0,0,0,,MP Chile
OFI2792,SEPARADOR CARTA DIARIO NUMERICO JS 1-31,-,,,0.0,0,0,,MP Chile
OFI2793,SEPARADOR CARTA MENSUAL J.S.,-,,,0.0,0,0,,MP Chile
OFI2794,SEPARADOR OFICIO DIARIO NUMERICO JS 1-31,-,,,0.0,0,0,,MP Chile
OFI2795,SEPARADOR OFICIO ALFABETICO A-Z JS,-,,,0.0,0,0,,MP Chile
OFI2796,SEPARADOR OFICIO MENSUAL JS,-,,,0.0,0,0,,MP Chile
OFI2797,PAPEL FOTOC. A-4 75 GR CHAMEX M/POSITO 500 HJ,-,,,0.0,0,0,,MP Chile
OFI2798,SEPARADOR CARTA 10 DIVIS. BLANCO J S,-,,,0.0,0,0,,MP Chile
OFI2799,ARCHIVADOR OFICIO ANCHO BURDEO WILSON JONES,-,,,0.0,0,0,,MP Chile
OFI2800,SEPARADOR CARTA 6 DIVIS. VINILICO RHEIN,-,,,0.0,0,0,,MP Chile
OFI2801,SEPARADOR A-4 VINILICO 5 POS. COLORES DATA ZONE,-,,,0.0,0,0,,MP Chile
OFI2803,CARPETA CARTERA C/ELASTICO BUHO 5009 AMARILLO,-,,,0.0,0,0,,MP Chile
OFI2804,CARPETA CARTERA C/ELASTICO BUHO 5006 AZUL OSCURO,-,,,0.0,0,0,,MP Chile
OFI2805,CARPETA CARTERA C/ELASTICO BUHO 5002 AZUL CLARO,-,,,0.0,0,0,,MP Chile
OFI2806,CARPETA CARTERA C/ELASTICO BUHO 5007 GRIS,-,,,0.0,0,0,,MP Chile
OFI2807,CARPETA CARTERA C/ELASTICO BUHO 5003 ROJO,-,,,0.0,0,0,,MP Chile
OFI2808,CARPETA CARTERA C/ELASTICO BUHO 5001 VERDE CLARO,-,,,0.0,0,0,,MP Chile
OFI2809,CARPETA CARTERA C/ELASTICO BUHO 5005 VERDE OSCURO,-,,,0.0,0,0,,MP Chile
OFI2810,CORCHETERA SEMI IND. REXEL GOLIATH 100HJ 66/8/11/1,-,,,0.0,0,0,,MP Chile
OFI2811,CORCHETERA SEMI IND. BOSTITCH B310 150 HJS. MET.,-,,,0.0,0,0,,MP Chile
OFI2812,PERFORADOR 12 HJ SDI 2 HOYOS 0819,-,,,0.0,0,0,,MP Chile
OFI2813,CORCHETERA GRANDE BOSTITCH B 660 PLASTICA,-,,,0.0,0,0,,MP Chile
OFI2814,CORCHETERA MEDIANA BOSTITCH B 600,-,,,0.0,0,0,,MP Chile
OFI2815,SEPARADOR OFICIO 10 DIVIS.VINILICO IMEX D/ZONE COL,-,,,0.0,0,0,,MP Chile
OFI2816,SEPARADOR OFICIO 5 DIVIS. VINILICO D/ZONE,-,,,0.0,0,0,,MP Chile
OFI2817,CLIPS PLASTICO COLORES 50MM X 100 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2818,CLIPS PLASTICO COLORES 33MM X 100 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2819,CLIPS METALICO 30MM 1/2 KILO PTA.RED.PEDIN,-,,,0.0,0,0,,MP Chile
OFI2820,CAJA ARCHIVO EURO-BOX #07 C.COLGANTE 37X20X26.5,-,,,0.0,0,0,,MP Chile
OFI2821,GOMA BORRAR ISOFIT 526-30,-,,,0.0,0,0,,MP Chile
OFI2822,CORCHETERA NOVUS 30 HJ B-7 NEGRA 24/6 26/6 EASY PU,-,,,0.0,0,0,,MP Chile
OFI2823,GUILLOTINA METALICA DAHLE 340MM 15HJ REF.533,-,,,0.0,0,0,,MP Chile
OFI2824,CORCHETES 23/12 DE 1000 RAPID PARA 90 HOJAS,-,,,0.0,0,0,,MP Chile
OFI2825,CORCHETES REXEL 66/11 X 5000 UD P/CORCHETERA GIANT,-,,,0.0,0,0,,MP Chile
OFI2826,CORCHETES 23/20 DE 1000 NOVUS,-,,,0.0,0,0,,MP Chile
OFI2827,PUSH-PINS COLORES CAJA 100 UNIDADES,-,,,0.0,0,0,,MP Chile
OFI2828,ALFILER CABEZA COLOR FANTASIA X 40 UDS HAND,-,,,0.0,0,0,,MP Chile
OFI2829,CLIPS PLASTICO COLORES 28MM X 100 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2830,CORCHETERA SWINGLINE 711 METALICA PEQ. NEG. 20 HJ,-,,,0.0,0,0,,MP Chile
OFI2831,CORCHETERA METALICA SWINGLINE 747 GDE NEG.25 HJS,-,,,0.0,0,0,,MP Chile
OFI2832,GUILLOTINA METALICA DAHLE 320 MM 8 HJ REF:502,-,,,0.0,0,0,,MP Chile
OFI2833,BLOCK MILIMETRADO OFICIO AZUL 50 HJ. REM MAX,-,,,0.0,0,0,,MP Chile
OFI2834,PIZARRA MAGNETICA 0.90 X 1.20 MT. BISILQUE,-,,,0.0,0,0,,MP Chile
OFI2835,TIJERA 4.0 (10.16CM) MUNDIAL 667 ESCOLAR,-,,,0.0,0,0,,MP Chile
OFI2836,TIJERA 7.0 (17.78CM) MUNDIAL 445-7 METAL,-,,,0.0,0,0,,MP Chile
OFI2837,TIJERA 7.5 (19.05CM) MUNDIAL 662-7 PLASTICA,-,,,0.0,0,0,,MP Chile
OFI2838,TIJERA 8.0 (20.32CM) MUNDIAL 445-8 METAL,-,,,0.0,0,0,,MP Chile
OFI2839,TIJERA 8.5 (21.59CM) ZIG-ZAG MUNDIAL REF 665,-,,,0.0,0,0,,MP Chile
OFI2840,FUNDA PLASTICA OFICIO X 100 UD LOMO BL BUBBA ART,-,,,0.0,0,0,,MP Chile
OFI2841,PORTATACO CALENDARIO GRANDE MADERA TRUPAN,-,,,0.0,0,0,,MP Chile
OFI2842,PORTATACO CALENDARIO CHICO MADERA TRUPAN,-,,,0.0,0,0,,MP Chile
OFI2843,BANDEJA ESCRITORIO DOBLE MADERA,-,,,0.0,0,0,,MP Chile
OFI2844,CARPETA COLGANTE PLASTICA BUHO STAND.25,-,,,0.0,0,0,,MP Chile
OFI2845,BANDEJA ESCRITORIO TRIPLE MADERA TRUPAN,-,,,0.0,0,0,,MP Chile
OFI2846,BANDEJA ESCRITORIO TRIPLE MADERA,-,,,0.0,0,0,,MP Chile
OFI2847,PAPELERO MADERA TRUPAN CORRIENTE 30 X 21,-,,,0.0,0,0,,MP Chile
OFI2848,PAPELERO MADERA CORRIENTE,-,,,0.0,0,0,,MP Chile
OFI2849,BANDEJA ESCRITORIO SIMPLE MADERA NEGRA,-,,,0.0,0,0,,MP Chile
OFI2850,LIBRO ACTAS 100 HJ.CUADRICULADO,-,,,0.0,0,0,,MP Chile
OFI2851,PAPEL PLOTTER BOND 24 80 GR 91CM X 40 MT DIAZOL,-,,,0.0,0,0,,MP Chile
OFI2852,DIARIO MURAL VITRINA MAGNETICA 1.00 X 99.5 CM C/LL,-,,,0.0,0,0,,MP Chile
OFI2853,PIZARRA BLANCA 0.80 X 1.30 MT. ARCOVI,-,,,0.0,0,0,,MP Chile
OFI2854,PIZARRA BLANCA 1.00 X 1.80 MT. ARCOVI,-,,,0.0,0,0,,MP Chile
OFI2855,PIZARRA BLANCA 0.60 X 0.80 MT. ARCOVI,-,,,0.0,0,0,,MP Chile
OFI2856,PIZARRA BLANCA 0.90 X 1.20 MT. BISILQUE,-,,,0.0,0,0,,MP Chile
OFI2857,PIZARRA BLANCA 1.20 X 2.00 MT. BISILQUE,-,,,0.0,0,0,,MP Chile
OFI2858,ADHESIVO SPRAY MULTIUSO 3M SUPER 77 385 GR.,-,,,0.0,0,0,,MP Chile
OFI2859,PIZARRA BLANCA 0.90 X 1.50 MT. ARCOVI,-,,,0.0,0,0,,MP Chile
OFI2860,ETIQUETA F CONTINUO 23X 89-1C 500HJ 6000 ADETEC,-,,,0.0,0,0,,MP Chile
OFI2861,ETIQUETA F CONTINUO 36X102-2C 500HJ 8000 ADETEC,-,,,0.0,0,0,,MP Chile
OFI2862,OJETILLOS REFORZ PLASTIC 14 MM 10 HJ 350 UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2863,REPTO. CUCHILLO CARTON CHICO OLFA AB-10 X 10 UN.,-,,,0.0,0,0,,MP Chile
OFI2864,PAPEL PLOTTER BOND 24 A-0 84.1 X 118.9 X 125 HJS,-,,,0.0,0,0,,MP Chile
OFI2865,PAPEL PLOTTER BOND 24 A-2 59.4 X 42 RESMA 250 HJ,-,,,0.0,0,0,,MP Chile
OFI2866,PAPEL PLOTTER BOND 24 A-3 42.2 X 29.7 RESMA 250 H,-,,,0.0,0,0,,MP Chile
OFI2867,CLAVADORA ENGRAP.NOVUS J-11 53A/6/8 PLASTICA,-,,,0.0,0,0,,MP Chile
OFI2868,CARPETA C/APRETADOR OFICIO DATA ZONE NEGRO 711,-,,,0.0,0,0,,MP Chile
OFI2869,CARPETA C/FUNDA DATA ZONE AM-060 A-4 NEGRO,-,,,0.0,0,0,,MP Chile
OFI2870,ETIQUETA INK/LASER 106X 35MM 25HJ 400UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2871,PIZARRA BLANCA 0.30 X 0.40 MT. MARCO ALUMINIO,-,,,0.0,0,0,,MP Chile
OFI2873,TIJERA 9.5 (24.13CM) MUNDIAL 690 PLASTICA,-,,,0.0,0,0,,MP Chile
OFI2874,TIJERA 4.25 (10.79CM) MUNDIAL 668-4 PLASTICA,-,,,0.0,0,0,,MP Chile
OFI2875,TIJERA 8.0 (20.32CM) MUNDIAL 490-8 METALICA,-,,,0.0,0,0,,MP Chile
OFI2876,TIJERA 9.0 (22.86CM) MUNDIAL 490-9 METALICA,-,,,0.0,0,0,,MP Chile
OFI2877,TIJERA 12.0 (30.48CM) MUNDIAL 490-12 METALICA,-,,,0.0,0,0,,MP Chile
OFI2878,BANDEJA ESCRITORIO 4 PISOS MADERA TRUPAN,-,,,0.0,0,0,,MP Chile
OFI2879,ADAPTADOR CASIO AD-A60024,-,,,0.0,0,0,,MP Chile
OFI2880,ELASTICO BLANCO BOLSA 500 GRS. 25/1.6MM HAND,-,,,0.0,0,0,,MP Chile
OFI2881,RODILLO ENTINTADOR MAQ.ETIQUET. MX 5500 20MM,-,,,0.0,0,0,,MP Chile
OFI2882,CORCHETES BOSTITCH P6 C6 3/8 STCR-2619 5000 UDS.,-,,,0.0,0,0,,MP Chile
OFI2883,ROLLO TERMICO 57MM X 25MT 10UD ENGATEL,-,,,0.0,0,0,,MP Chile
OFI2884,PORTATACO CALENDARIO TRUPAN GRANDE NEGRO,-,,,0.0,0,0,,MP Chile
OFI2885,CUADERNO 1/2 OFICIO 180 HJ M5 CLASSIC SCOTCH RHEI,-,,,0.0,0,0,,MP Chile
OFI2886,LAMINA TERMOL.CARNET 7 66X102MM 175MC DIAZOL 100U,-,,,0.0,0,0,,MP Chile
OFI2887,LAMINA TERMOL.CARTA 3 230X290MM 75MC DIAZOL 100UD,-,,,0.0,0,0,,MP Chile
OFI2888,LAMINA TERMOL.CARTA 5 230X290MM 125MC DIAZOL 100UD,-,,,0.0,0,0,,MP Chile
OFI2889,LAMINA TERMOL.CARTA 7 230X290MM 175MC 100UD,-,,,0.0,0,0,,MP Chile
OFI2890,LAMINA TERMOL.OFICIO 5 230X340MM 125MC 100U DIAZO,-,,,0.0,0,0,,MP Chile
OFI2891,LAMINA TERMOL.OFICIO 7 230X340MM 175MC 100U,-,,,0.0,0,0,,MP Chile
OFI2892,GOMA EVA GLITTER 20X30 AZUL X 10 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2893,GOMA EVA GLITTER 20X30 FUCSIA 10 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2894,GOMA EVA GLITTER 20X30 PLATA 10 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2895,GOMA EVA GLITTER 20X30 ROJO 10 UD HAND,-,,,0.0,0,0,,MP Chile
OFI2896,REPTO. CUCHILLO CARTON GRANDE STANLEY 11-911 5UD,-,,,0.0,0,0,,MP Chile
OFI2897,NOTA ADHESIVA 3M POST-IT R-330AP POP-PU Z 6 MIAMI,-,,,0.0,0,0,,MP Chile
OFI2898,SEPARADOR PAG. 3M BANDERITA 683-4AB COLORES NEON,-,,,0.0,0,0,,MP Chile
OFI2899,ESFERAS DE PLUMAVIT No. 10.0 DISPLAY 5 UNID.,-,,,0.0,0,0,,MP Chile
OFI2900,GREDA 750 GRS. ARTEL,-,,,0.0,0,0,,MP Chile
OFI2901,PIZARRA MAGNETICA 1.00 X 1.50 MT. BISILQUE,-,,,0.0,0,0,,MP Chile
OFI2902,LIBRO COMPRA-VENTAS 50 HJ.RHEIN EMP. 328359-3,-,,,0.0,0,0,,MP Chile
OFI2903,CALCULADORA BASICA BOLS. 8DIG CASIO SL-797BK,-,,,0.0,0,0,,MP Chile
OFI2904,PLASTIFLECHA REPUESTO REGULAR 5000 UND. MOTEX,-,,,0.0,0,0,,MP Chile
OFI2905,CALCULADORA BASICA BOLS. 8DIG CASIO SL-300,-,,,0.0,0,0,,MP Chile
OFI2906,CALCULADORA BASICA BOLS. 8DIG CASIO LC-403,-,,,0.0,0,0,,MP Chile
OFI2907,CALCULADORA BASICA BOLS. 10DIG CASIO LC-1000T,-,,,0.0,0,0,,MP Chile
OFI2908,CALCULADORA CONTAB. T/MEDIO. CASIO FR-2650 12DIG,-,,,0.0,0,0,,MP Chile
OFI2909,CALCULADORA CONTAB. T/PESAD. CASIO DR-120 12DIG,-,,,0.0,0,0,,MP Chile
OFI2910,CALCULADORA CIENTIFICA CASIO FX-7400G,-,,,0.0,0,0,,MP Chile
OFI2911,CALCULADORA CIENTIFICA 240 FUNC CASIO FX-350,-,,,0.0,0,0,,MP Chile
OFI2912,CALCULADORA CIENTIFICA 240 FUNC CASIO FX82,-,,,0.0,0,0,,MP Chile
OFI2913,ADHESIVO PEGAFIX PRITT MADERA 35 GR,-,,,0.0,0,0,,MP Chile
OFI2914,ADHESIVO COLA ESCOLAR PEGAFIX PRITT 35 GR,-,,,0.0,0,0,,MP Chile
OFI2915,ARCHIVADOR OFICIO ANCHO TORRE BURDEO RADO,-,,,0.0,0,0,,MP Chile
OFI2916,ARCHIVADOR CARTA ANCHO BURDEO ORGAREX 1901,-,,,0.0,0,0,,MP Chile
OFI2917,ETIQUETA AVERY 8163 51X102 BL INKJET 10XHJ 25HJ,-,,,0.0,0,0,,MP Chile
OFI2918,SEPARADOR CARTA 1-15 MULTICOLOR C/IND AVERY 11143,-,,,0.0,0,0,,MP Chile
OFI2919,CARPETA ARTE COLOR ARTEL MICROCORRUG. 6 COL.,-,,,0.0,0,0,,MP Chile
OFI2920,SEPARADOR CARTA ENE-DIC MENSUAL COLOR AVERY 11127,-,,,0.0,0,0,,MP Chile
OFI2921,COMPAS PLASTICO PROARTE C/PUNTA SEGURIDAD,-,,,0.0,0,0,,MP Chile
OFI2922,MARCADOR OLEO PILOT SCPM 2MM AZUL,-,,,0.0,0,0,,MP Chile
OFI2923,MARCADOR OLEO PILOT SCPM 2MM NEGRO,-,,,0.0,0,0,,MP Chile
OFI2924,MARCADOR OLEO PILOT SCPM 2MM NARANJA,-,,,0.0,0,0,,MP Chile
OFI2925,MARCADOR OLEO PILOT SCPM 2MM ROJO,-,,,0.0,0,0,,MP Chile
OFI2926,MARCADOR OLEO PILOT SCPM 2MM VERDE,-,,,0.0,0,0,,MP Chile
OFI2927,LAPIZ COLOR 12UN. LARGO ARTEL,-,,,0.0,0,0,,MP Chile
OFI2928,SEPARADOR OFICIO 6 DIVIS. COLOR J.S. ECONOMICO,-,,,0.0,0,0,,MP Chile
OFI2929,REGLA METALICA 100 CM. ARTEL,-,,,0.0,0,0,,MP Chile
OFI2930,PAPEL EPSON S041111 ALTA/RESOL CARTA 100HJ 95GR,-,,,0.0,0,0,,MP Chile
OFI2931,ESCALIMETRO MAPED 1:20/25/50/75/100/125 ARTEL,-,,,0.0,0,0,,MP Chile
OFI2932,PORTACREDENCIAL C/MINICLIPS+ALFILER ADIX,-,,,0.0,0,0,,MP Chile
OFI2933,SOBRE ACOLCHADO EXTRA OFICIO # 9 33 X 45 CM.,-,,,0.0,0,0,,MP Chile
OFI2934,ANILLO ENCUAD. 12MM NEGRO X 50 UD.IBICO,-,,,0.0,0,0,,MP Chile
OFI2935,ESCALIMETRO PROARTE 170/1 30 CMS,-,,,0.0,0,0,,MP Chile
OFI2936,GOMA BORRAR FABER 7085-20,-,,,0.0,0,0,,MP Chile
OFI2937,TRITURADORA PAPEL HSM P/24 HJS 5.8MM TIRA,-,,,0.0,0,0,,MP Chile
OFI2938,ARCHIVADOR CARTA C/PRES.2 AROS 1.0 BL RHEIN,-,,,0.0,0,0,,MP Chile
OFI2939,CINTA EMBALAJE CAFE 48 X 40 MT 3M TRABAJO LIVIANO,-,,,0.0,0,0,,MP Chile
OFI2940,PINCEL OCEAN-ARTEL No. 1 103/1,-,,,0.0,0,0,,MP Chile
OFI2941,PINCEL OCEAN-ARTEL No. 5 103/5,-,,,0.0,0,0,,MP Chile
OFI2942,PINCEL OCEAN-ARTEL No. 7 103/7,-,,,0.0,0,0,,MP Chile
OFI2943,PINCEL CERDA PLANO No.0 577/0,-,,,0.0,0,0,,MP Chile
OFI2944,PINCEL CERDA PLANO No.02 577/2 ARTEL,-,,,0.0,0,0,,MP Chile
OFI2945,PINCEL CERDA PLANO No.04 577/4 ARTEL,-,,,0.0,0,0,,MP Chile
OFI2946,PINCEL CERDA PLANO No.06 577/6 ARTEL,-,,,0.0,0,0,,MP Chile
OFI2947,TARJETA BLANCA T/ AMERIC.9X21 180GR P/100 OPALINA,-,,,0.0,0,0,,MP Chile
OFI2948,PINCEL CERDA PLANO No.16 577/16,-,,,0.0,0,0,,MP Chile
OFI2949,CORCHETERA METALICA SWINGLINE MILENIUM 40 HJS 26,-,,,0.0,0,0,,MP Chile
OFI2950,REGLA METALICA 40 CM. CORRIENTE,-,,,0.0,0,0,,MP Chile
OFI2951,PIZARRA CORCHO 0.80 X 1.00 MT. ARCOVI,-,,,0.0,0,0,,MP Chile
OFI2952,FUNDA PLASTICA CARTA X 10 UD LOMO BL,-,,,0.0,0,0,,MP Chile
OFI2953,SEPARADOR CARTA 6 DIVIS. BLANCO J.S.,-,,,0.0,0,0,,MP Chile
OFI2954,CLIPS MAGICOS 50 UN. ADIX METALICOS 4.8MM,-,,,0.0,0,0,,MP Chile
OFI2955,CLIPS METALICO 80MM PEDIN PTA.REDONDA LISO 50UD,-,,,0.0,0,0,,MP Chile
OFI2956,CLIPS METALICO 50MM PEDIN PTA.REDONDA LISO 50UD,-,,,0.0,0,0,,MP Chile
OFI2957,FUNDA PLASTICA CARTA X 10 UD ADIX,-,,,0.0,0,0,,MP Chile
OFI2958,CORCHETERA ALICATE NOVUS B-38 40 HJ 26/6/8 24/6/8,-,,,0.0,0,0,,MP Chile
OFI2959,CLIPS METALICO 30MM PUNTA REDONDA PEDIN 100 UND.,-,,,0.0,0,0,,MP Chile
OFI2960,FUNDA PLASTICA CARTA X 100 UD ADIX,-,,,0.0,0,0,,MP Chile
OFI2961,FUNDA PLASTICA OFICIO X 100 UD ADIX LOMO BL,-,,,0.0,0,0,,MP Chile
OFI2962,CARPETA C/FUNDA DATA ZONE FM-010 OFICIO NEGRA,-,,,0.0,0,0,,MP Chile
OFI2963,CLIPS MAGICOS 36 UN. HAND PLATEADO 5 MM,-,,,0.0,0,0,,MP Chile
OFI2964,CALCULADORA BASICA BOLS. 8DIG CASIO LC-160,-,,,0.0,0,0,,MP Chile
OFI2965,CALCULADORA BASICA ESCR/S 10DIG CASIO MS-10,-,,,0.0,0,0,,MP Chile
OFI2966,CALCULADORA BASICA ESCR/S 12DIG CASIO MS-120,-,,,0.0,0,0,,MP Chile
OFI2967,CALCULADORA BASICA ESCR/S 12DIG CASIO MS-20,-,,,0.0,0,0,,MP Chile
OFI2968,CLIPS METALICO 80MM ARSI PTA.REDONDA LISO 50UD.,-,,,0.0,0,0,,MP Chile
OFI2969,LIBRO ACTAS 050 HJ.ORGAREX 21202,-,,,0.0,0,0,,MP Chile
OFI2970,LIBRO ACTAS 100 HJ.ORGAREX 21302,-,,,0.0,0,0,,MP Chile
OFI2971,LIBRO ACTAS 200 HJ.ORGAREX 21307,-,,,0.0,0,0,,MP Chile
OFI2972,LIBRO ACTAS 100 HJ.CUADRIC.OFICIO ORGAREX 21301,-,,,0.0,0,0,,MP Chile
OFI2973,LIBRETA CORRESPONDENCIA 50 HJ. ORGAREX 21705,-,,,0.0,0,0,,MP Chile
OFI2974,LIBRETA CORRESPONDENCIA 100 HJ ORGAREX 21710,-,,,0.0,0,0,,MP Chile
OFI2975,LIBRO CORRESPONDENCIA 100 HJ OFICIO ORGAREX,-,,,0.0,0,0,,MP Chile
OFI2976,CUADERNO EMPASTADO M7 200 HJ ORGAREX 21757,-,,,0.0,0,0,,MP Chile
OFI2977,LIBRETA APAISADA 100 HJ ORGAREX 21700,-,,,0.0,0,0,,MP Chile
OFI2978,LIBRO ASISTENCIA 050 HJ.ORGAREX 21320,-,,,0.0,0,0,,MP Chile
OFI2979,LIBRO ASISTENCIA 100 HJ.ORGAREX 21300,-,,,0.0,0,0,,MP Chile
OFI2980,LIBRO CONTAB. AMERIC.10 CTAS. 50 HJ ORGAREX 21400,-,,,0.0,0,0,,MP Chile
OFI2981,CUCHILLO OLFA BISTURI METALICO CK-2 (RPTO. 82934),-,,,0.0,0,0,,MP Chile
OFI2982,ETIQUETA INK/LASER 70X 25MM 10HJ 330UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2983,ETIQUETA INK/LASER 70X 35MM 10HJ 240 UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2984,ETIQUETA INK/LASER 101X 34MM 10 HJ 140 UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2985,ETIQUETA INK/LASER 106X 35MM 10HJ 160UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2986,ETIQUETA INK/LASER 216X279MM 10HJ 10UN ADETEC,-,,,0.0,0,0,,MP Chile
OFI2987,ETIQUETA INK-JET P/CD 10HJ. 117.5MM ADETEC,-,,,0.0,0,0,,MP Chile
OFI2988,TARJETA VISITA INKJET/LASER ADETEC 10 HJ,-,,,0.0,0,0,,MP Chile
OFI2989,CUCHILLO OLFA CHICO 180 BLACK (RPTO.81515),-,,,0.0,0,0,,MP Chile
OFI2990,CARTULINA OPALINA LISA A-3 RESMA 100HJ,-,,,0.0,0,0,,MP Chile
OFI2991,REPTO. CUCHILLO CARTON GRANDE OLFA LB-10/10.UNDS,-,,,0.0,0,0,,MP Chile
OFI2992,REPTO. CUCHILLO CARTON GRANDE OLFA LBB10/10UN NEGR,-,,,0.0,0,0,,MP Chile
OFI2993,REPTO. CUCHILLO OLFA CKB-2 X 2 UD (CUCH.CK-2),-,,,0.0,0,0,,MP Chile
OFI2994,CLIPS METALICO 50MM 1 KILO PUNTA REDONDA PEDIN,-,,,0.0,0,0,,MP Chile
OFI2995,REGLA PLASTICA 20 CM. TRANSPARENTE HAND,-,,,0.0,0,0,,MP Chile
OFI2996,ROLLO TERMICO 80MM X 80MT X 13MM 10UD 48GR,-,,,0.0,0,0,,MP Chile
OFI2997,BOLIGRAFO GEL 0.7 FABER SPEEDX 7 AZUL,-,,,0.0,0,0,,MP Chile
OFI2998,BOLIGRAFO GEL 0.7 FABER SPEEDX 7 ROJO,-,,,0.0,0,0,,MP Chile
OFI2999,CALCULADORA CIENTIFICA 552 FUNC CASIO FX-570LAX,-,,,0.0,0,0,,MP Chile
OFI3000,ROLLO TERMICO 80MM X 80MT X 13MM 10UD 44GR,-,,,0.0,0,0,,MP Chile
OFI3001,TEMPERA 6 COLORES GEORGI 15 ML.,-,,,0.0,0,0,,MP Chile
OFI3002,CORCHETERA METALICA ISOFIT CM-20 GRIS P/25HJS PÑA,-,,,0.0,0,0,,MP Chile
